,latitude,longitude,surface_temperature_forecast,actual,2m_temperature_forecast
2018-01-20 00:00:00,51.0,11.5,-1.410553,-0.14,-0.30862427
2018-01-20 06:00:00,51.0,11.5,-2.3847656,-0.39,-1.1244812
2018-01-20 12:00:00,51.0,11.5,3.805481,2.36,3.280243
2018-01-20 18:00:00,51.0,11.5,-0.3680725,1.0,0.75268555
2018-01-21 00:00:00,51.0,11.5,0.16644287,0.45,0.6342163
2018-01-21 06:00:00,51.0,11.5,-0.75878906,-0.39,-0.5585022
2018-01-21 12:00:00,51.0,11.5,1.3023376,1.96,0.648407
2018-01-21 18:00:00,51.0,11.5,-2.5970154,0.1,-1.274353
2018-01-22 00:00:00,51.0,11.5,-3.0191345,-2.3,-2.2141113
2018-01-22 06:00:00,51.0,11.5,-0.9098511,-0.77,-0.5965576
2018-01-22 12:00:00,51.0,11.5,1.1726074,0.01,1.4134521
2018-01-22 18:00:00,51.0,11.5,2.5447693,2.95,3.7531433
2018-01-23 00:00:00,51.0,11.5,2.0100403,3.93,3.0680847
2018-01-23 06:00:00,51.0,11.5,1.7313843,3.44,2.7147522
2018-01-23 12:00:00,51.0,11.5,5.0353394,5.58,5.026184
2018-01-23 18:00:00,51.0,11.5,0.9230652,4.86,2.6890259
2018-01-24 00:00:00,51.0,11.5,3.9464417,6.59,5.3383484
2018-01-24 06:00:00,51.0,11.5,4.091614,7.2,5.8573
2018-01-24 12:00:00,51.0,11.5,10.474518,10.11,10.497925
2018-01-24 18:00:00,51.0,11.5,6.9913025,9.66,8.7453
2018-01-25 00:00:00,51.0,11.5,6.0483704,10.13,7.852417
2018-01-25 06:00:00,51.0,11.5,5.103607,8.75,6.905243
2018-01-25 12:00:00,51.0,11.5,7.2998657,11.11,7.778076
2018-01-25 18:00:00,51.0,11.5,6.0617065,9.54,7.172119
2018-01-26 00:00:00,51.0,11.5,3.8709106,7.43,5.517456
2018-01-26 06:00:00,51.0,11.5,5.1812134,6.9,5.5830994
2018-01-26 12:00:00,51.0,11.5,7.7227783,6.72,7.3516235
2018-01-26 18:00:00,51.0,11.5,4.84848,5.85,5.3671265
2018-01-27 00:00:00,51.0,11.5,3.6762085,5.27,4.6727295
2018-01-27 06:00:00,51.0,11.5,3.7000122,5.19,4.1170654
2018-01-27 12:00:00,51.0,11.5,9.61145,7.11,7.3315125
2018-01-27 18:00:00,51.0,11.5,2.399994,3.88,3.9968872
2018-01-28 00:00:00,51.0,11.5,2.6341553,4.8,4.4217224
2018-01-28 06:00:00,51.0,11.5,4.5105286,5.8,5.454193
2018-01-28 12:00:00,51.0,11.5,9.479797,8.75,9.172791
2018-01-28 18:00:00,51.0,11.5,6.9244995,7.41,8.116608
2018-01-29 00:00:00,51.0,11.5,6.585205,8.17,8.149475
2018-01-29 06:00:00,51.0,11.5,7.9308167,7.55,9.042267
2018-01-29 12:00:00,51.0,11.5,8.71402,11.44,9.293671
2018-01-29 18:00:00,51.0,11.5,7.6043396,9.41,8.607605
2018-01-30 00:00:00,51.0,11.5,4.000061,6.28,5.0796814
2018-01-30 06:00:00,51.0,11.5,1.4281616,3.46,2.3135376
2018-01-30 12:00:00,51.0,11.5,7.0720215,6.07,5.295929
2018-01-30 18:00:00,51.0,11.5,1.0183105,2.72,2.500885
2018-01-31 00:00:00,51.0,11.5,-0.6293335,-1.36,0.87838745
2018-01-31 06:00:00,51.0,11.5,3.3234253,3.46,4.8247375
2018-01-31 12:00:00,51.0,11.5,8.16153,8.87,8.816559
2018-01-31 18:00:00,51.0,11.5,6.100006,8.11,7.5381165
2018-02-01 00:00:00,51.0,11.5,5.6944275,5.35,6.366455
2018-02-01 06:00:00,51.0,11.5,2.4310608,2.08,3.0992126
2018-02-01 12:00:00,51.0,11.5,5.660095,3.82,4.747467
2018-02-01 18:00:00,51.0,11.5,0.5484009,1.98,1.9716492
2018-02-02 00:00:00,51.0,11.5,0.2999878,1.87,1.4167175
2018-02-02 06:00:00,51.0,11.5,-0.80752563,-0.61,0.53463745
2018-02-02 12:00:00,51.0,11.5,6.0480957,2.74,4.536133
2018-02-02 18:00:00,51.0,11.5,-0.5260925,2.82,1.1429749
2018-02-03 00:00:00,51.0,11.5,1.5357971,2.75,2.0822144
2018-02-03 06:00:00,51.0,11.5,-1.6033936,2.07,-0.4225769
2018-02-03 12:00:00,51.0,11.5,5.393158,2.17,3.2286377
2018-02-03 18:00:00,51.0,11.5,-0.9685974,0.91,-0.011383057
2018-02-04 00:00:00,51.0,11.5,-1.6166077,-0.55,-0.82180786
2018-02-04 06:00:00,51.0,11.5,-0.7171631,-0.94,-1.0138245
2018-02-04 12:00:00,51.0,11.5,2.190277,-2.16,-0.27783203
2018-02-04 18:00:00,51.0,11.5,-1.4712524,-1.65,-1.3105774
2018-02-05 00:00:00,51.0,11.5,-5.334961,-4.22,-4.2743835
2018-02-05 06:00:00,51.0,11.5,-3.14859,-4.75,-3.0058594
2018-02-05 12:00:00,51.0,11.5,2.650879,-1.51,0.39382935
2018-02-05 18:00:00,51.0,11.5,-4.0394897,-2.91,-3.1979675
2018-02-06 00:00:00,51.0,11.5,-4.366272,-5.85,-4.0268555
2018-02-06 06:00:00,51.0,11.5,-5.4962463,-9.37,-5.2296753
2018-02-06 12:00:00,51.0,11.5,3.6372986,-2.22,0.17181396
2018-02-06 18:00:00,51.0,11.5,-3.8648987,-2.78,-2.7283325
2018-02-07 00:00:00,51.0,11.5,-5.041931,-4.61,-3.992218
2018-02-07 06:00:00,51.0,11.5,-5.9730835,-7.28,-5.129822
2018-02-07 12:00:00,51.0,11.5,2.6099243,-3.22,-0.12561035
2018-02-07 18:00:00,51.0,11.5,-4.349884,-2.6,-3.19812
2018-02-08 00:00:00,51.0,11.5,-6.6931763,-2.35,-5.320465
2018-02-08 06:00:00,51.0,11.5,-7.7980347,-3.26,-6.2443237
2018-02-08 12:00:00,51.0,11.5,1.633606,-1.76,-1.1321106
2018-02-08 18:00:00,51.0,11.5,-5.704773,-2.29,-3.949524
2018-02-09 00:00:00,51.0,11.5,-6.9714355,-4.09,-5.1147156
2018-02-09 06:00:00,51.0,11.5,-7.179199,-7.05,-5.273926
2018-02-09 12:00:00,51.0,11.5,3.0890198,-2.09,2.3031006
2018-02-09 18:00:00,51.0,11.5,-3.1004333,-0.54,-1.0109558
2018-02-10 00:00:00,51.0,11.5,-1.782074,-0.55,-0.689209
2018-02-10 06:00:00,51.0,11.5,-4.7723694,-0.46,-2.993927
2018-02-10 12:00:00,51.0,11.5,3.9230042,2.56,2.7816162
2018-02-10 18:00:00,51.0,11.5,-0.8904419,1.67,0.15655518
2018-02-11 00:00:00,51.0,11.5,-0.75286865,1.21,0.105163574
2018-02-11 06:00:00,51.0,11.5,-1.7731934,0.33,-0.61328125
2018-02-11 12:00:00,51.0,11.5,1.4472046,2.77,2.0716248
2018-02-11 18:00:00,51.0,11.5,0.4449768,2.07,1.8937378
2018-02-12 00:00:00,51.0,11.5,-1.8944397,1.04,-0.3348999
2018-02-12 06:00:00,51.0,11.5,-2.9501343,-0.1,-1.5898743
2018-02-12 12:00:00,51.0,11.5,1.9218445,0.98,1.5932922
2018-02-12 18:00:00,51.0,11.5,-3.117096,-0.41,-1.5414124
2018-02-13 00:00:00,51.0,11.5,-3.9841003,-2.63,-2.8695984
2018-02-13 06:00:00,51.0,11.5,-4.3107605,-2.99,-3.4944458
2018-02-13 12:00:00,51.0,11.5,3.919342,3.03,2.164856
2018-02-13 18:00:00,51.0,11.5,-3.4398499,-0.18,-1.6517639
2018-02-14 00:00:00,51.0,11.5,-3.9978638,-4.65,-2.9231262
2018-02-14 06:00:00,51.0,11.5,-4.9902954,-7.21,-3.7140198
2018-02-14 12:00:00,51.0,11.5,4.144867,2.93,2.0289307
2018-02-14 18:00:00,51.0,11.5,-3.4718933,0.53,-2.0400085
2018-02-15 00:00:00,51.0,11.5,-4.32016,-4.22,-3.1513367
2018-02-15 06:00:00,51.0,11.5,-4.57489,-2.88,-3.361084
2018-02-15 12:00:00,51.0,11.5,2.6023865,2.13,2.6408997
2018-02-15 18:00:00,51.0,11.5,0.23358154,1.27,1.1575623
2018-02-16 00:00:00,51.0,11.5,1.0183105,1.13,1.9634705
2018-02-16 06:00:00,51.0,11.5,-1.7502441,0.38,-0.2795105
2018-02-16 12:00:00,51.0,11.5,6.314392,6.56,4.713135
2018-02-16 18:00:00,51.0,11.5,-1.7580566,1.7,0.34051514
2018-02-17 00:00:00,51.0,11.5,-2.0975647,-2.42,-0.83947754
2018-02-17 06:00:00,51.0,11.5,-1.7354431,-3.84,-0.7869873
2018-02-17 12:00:00,51.0,11.5,4.3128967,1.64,2.9693604
2018-02-17 18:00:00,51.0,11.5,-0.9777832,1.2,-0.14190674
2018-02-18 00:00:00,51.0,11.5,-2.9332886,0.89,-1.8494873
2018-02-18 06:00:00,51.0,11.5,-1.9910583,0.27,-1.4081421
2018-02-18 12:00:00,51.0,11.5,6.8194275,2.57,3.6586304
2018-02-18 18:00:00,51.0,11.5,-2.600006,1.13,-0.9315491
2018-02-19 00:00:00,51.0,11.5,-2.9685059,-1.94,-1.6463928
2018-02-19 06:00:00,51.0,11.5,-2.603302,-4.13,-1.7615967
2018-02-19 12:00:00,51.0,11.5,6.775543,1.98,3.5703735
2018-02-19 18:00:00,51.0,11.5,-1.9100952,0.23,-0.39431763
2018-02-20 00:00:00,51.0,11.5,-2.1777344,-3.46,-1.279541
2018-02-20 06:00:00,51.0,11.5,-3.4780884,-5.58,-3.0737915
2018-02-20 12:00:00,51.0,11.5,5.992523,-2.57,2.499176
2018-02-20 18:00:00,51.0,11.5,-0.44378662,-1.0,0.36688232
2018-02-21 00:00:00,51.0,11.5,-3.594757,-2.11,-2.97583
2018-02-21 06:00:00,51.0,11.5,-4.1106567,-5.68,-4.024536
2018-02-21 12:00:00,51.0,11.5,5.1983337,-0.54,1.4815063
2018-02-21 18:00:00,51.0,11.5,-1.795166,0.16,-1.0148315
2018-02-22 00:00:00,51.0,11.5,-3.048706,-2.31,-2.5748901
2018-02-22 06:00:00,51.0,11.5,-4.338806,-4.52,-4.102661
2018-02-22 12:00:00,51.0,11.5,4.1440735,-0.51,0.70999146
2018-02-22 18:00:00,51.0,11.5,-3.3584595,-0.82,-2.4545593
2018-02-23 00:00:00,51.0,11.5,-4.1841736,-3.7,-3.8188477
2018-02-23 06:00:00,51.0,11.5,-5.6880493,-6.26,-5.3312073
2018-02-23 12:00:00,51.0,11.5,2.899994,-2.21,-0.95755005
2018-02-23 18:00:00,51.0,11.5,-4.3323364,-3.73,-3.6151428
2018-02-24 00:00:00,51.0,11.5,-5.504303,-6.4,-5.1141663
2018-02-24 06:00:00,51.0,11.5,-6.111328,-8.17,-5.56192
2018-02-24 12:00:00,51.0,11.5,3.041687,-2.43,-0.4255371
2018-02-24 18:00:00,51.0,11.5,-4.3956604,-3.32,-3.8311768
2018-02-25 00:00:00,51.0,11.5,-6.099304,-6.88,-5.8582153
2018-02-25 06:00:00,51.0,11.5,-8.04245,-10.03,-7.955475
2018-02-25 12:00:00,51.0,11.5,0.63150024,-5.43,-3.8487244
2018-02-25 18:00:00,51.0,11.5,-5.158264,-6.07,-4.9613037
2018-02-26 00:00:00,51.0,11.5,-7.4009705,-8.04,-7.0835266
2018-02-26 06:00:00,51.0,11.5,-7.200012,-9.08,-7.5787354
2018-02-26 12:00:00,51.0,11.5,-1.102356,-7.88,-5.2130737
2018-02-26 18:00:00,51.0,11.5,-6.4718933,-6.99,-6.2669983
2018-02-27 00:00:00,51.0,11.5,-8.738922,-10.17,-8.61618
2018-02-27 06:00:00,51.0,11.5,-10.181244,-13.11,-10.062897
2018-02-27 12:00:00,51.0,11.5,-0.3914795,-6.88,-5.3602295
2018-02-27 18:00:00,51.0,11.5,-7.145508,-6.98,-6.745514
2018-02-28 00:00:00,51.0,11.5,-8.727844,-10.09,-8.629395
2018-02-28 06:00:00,51.0,11.5,-10.578552,-13.18,-10.582001
2018-02-28 12:00:00,51.0,11.5,-1.3999634,-9.57,-6.2587585
2018-02-28 18:00:00,51.0,11.5,-7.4976196,-8.37,-7.329468
2018-03-01 00:00:00,51.0,11.5,-8.699951,-10.43,-8.430023
2018-03-01 06:00:00,51.0,11.5,-9.899994,-12.0,-9.64566
2018-03-01 12:00:00,51.0,11.5,0.10235596,-5.76,-3.897644
2018-03-01 18:00:00,51.0,11.5,-5.6765747,-5.88,-5.213623
2018-03-02 00:00:00,51.0,11.5,-7.2350464,-9.19,-6.854248
2018-03-02 06:00:00,51.0,11.5,-8.588196,-11.74,-8.378937
2018-03-02 12:00:00,51.0,11.5,1.1000061,-5.42,-3.042328
2018-03-02 18:00:00,51.0,11.5,-5.273285,-4.82,-4.8670044
2018-03-03 00:00:00,51.0,11.5,-7.1925354,-5.4,-6.909149
2018-03-03 06:00:00,51.0,11.5,-9.496826,-7.8,-9.295227
2018-03-03 12:00:00,51.0,11.5,2.399994,-4.83,-1.4191895
2018-03-03 18:00:00,51.0,11.5,-3.9690552,-3.35,-3.2079163
2018-03-04 00:00:00,51.0,11.5,-4.1497498,-4.81,-3.8085022
2018-03-04 06:00:00,51.0,11.5,-5.8959045,-4.69,-4.79364
2018-03-04 12:00:00,51.0,11.5,9.176941,4.17,6.532379
2018-03-04 18:00:00,51.0,11.5,-0.71868896,4.63,1.4180908
2018-03-05 00:00:00,51.0,11.5,0.50161743,2.27,1.782135
2018-03-05 06:00:00,51.0,11.5,-0.29730225,2.47,1.1900024
2018-03-05 12:00:00,51.0,11.5,11.305115,8.9,8.768005
2018-03-05 18:00:00,51.0,11.5,-0.1965332,6.52,2.4328613
2018-03-06 00:00:00,51.0,11.5,-1.8964233,-0.19,-0.018035889
2018-03-06 06:00:00,51.0,11.5,-2.0229797,-2.91,-0.83273315
2018-03-06 12:00:00,51.0,11.5,8.441498,2.8,5.399994
2018-03-06 18:00:00,51.0,11.5,0.57192993,-0.01,1.2393799
2018-03-07 00:00:00,51.0,11.5,0.23330688,-0.2,0.42419434
2018-03-07 06:00:00,51.0,11.5,-2.2825623,-1.64,-0.7468872
2018-03-07 12:00:00,51.0,11.5,6.8575134,5.75,7.401581
2018-03-07 18:00:00,51.0,11.5,0.42816162,5.75,2.6654663
2018-03-08 00:00:00,51.0,11.5,1.157959,4.8,2.8972778
2018-03-08 06:00:00,51.0,11.5,2.316986,4.31,3.4815674
2018-03-08 12:00:00,51.0,11.5,9.390442,7.9,6.9999695
2018-03-08 18:00:00,51.0,11.5,2.2045288,7.15,4.1999817
2018-03-09 00:00:00,51.0,11.5,2.386139,2.97,3.806549
2018-03-09 06:00:00,51.0,11.5,0.099975586,1.84,1.4899902
2018-03-09 12:00:00,51.0,11.5,11.899994,7.76,9.137878
2018-03-09 18:00:00,51.0,11.5,4.6188965,5.93,5.8842773
2018-03-10 00:00:00,51.0,11.5,4.946106,3.89,5.605438
2018-03-10 06:00:00,51.0,11.5,5.700012,4.03,6.7603455
2018-03-10 12:00:00,51.0,11.5,14.640381,15.06,12.962097
2018-03-10 18:00:00,51.0,11.5,9.119324,12.33,10.299988
2018-03-11 00:00:00,51.0,11.5,8.441589,9.47,9.309479
2018-03-11 06:00:00,51.0,11.5,4.799988,7.93,6.5122986
2018-03-11 12:00:00,51.0,11.5,18.878723,17.5,16.904877
2018-03-11 18:00:00,51.0,11.5,9.402588,15.1,11.718872
2018-03-12 00:00:00,51.0,11.5,7.528137,10.01,9.149506
2018-03-12 06:00:00,51.0,11.5,7.168274,7.33,7.7816772
2018-03-12 12:00:00,51.0,11.5,10.694885,10.27,10.383453
2018-03-12 18:00:00,51.0,11.5,7.0450745,8.68,8.578003
2018-03-13 00:00:00,51.0,11.5,4.9052124,7.2,6.4823303
2018-03-13 06:00:00,51.0,11.5,3.6990051,7.93,5.3210754
2018-03-13 12:00:00,51.0,11.5,8.763367,9.48,9.0104065
2018-03-13 18:00:00,51.0,11.5,5.7657166,6.89,6.600006
2018-03-14 00:00:00,51.0,11.5,3.5780334,2.45,3.93219
2018-03-14 06:00:00,51.0,11.5,2.6073303,2.81,3.0282898
2018-03-14 12:00:00,51.0,11.5,7.5281067,4.58,6.200012
2018-03-14 18:00:00,51.0,11.5,3.567627,4.32,4.100006
2018-03-15 00:00:00,51.0,11.5,-1.2000122,1.49,-0.049987793
2018-03-15 06:00:00,51.0,11.5,-0.85894775,-0.46,-0.36428833
2018-03-15 12:00:00,51.0,11.5,12.321533,8.32,9.600006
2018-03-15 18:00:00,51.0,11.5,4.3999634,6.94,5.986023
2018-03-16 00:00:00,51.0,11.5,1.3999634,2.33,2.448059
2018-03-16 06:00:00,51.0,11.5,1.9410095,2.13,2.169983
2018-03-16 12:00:00,51.0,11.5,2.2259827,1.45,1.812561
2018-03-16 18:00:00,51.0,11.5,-0.51382446,-1.68,-0.38635254
2018-03-17 00:00:00,51.0,11.5,-1.8755493,-3.33,-1.8539429
2018-03-17 06:00:00,51.0,11.5,-5.7595825,-6.01,-5.859558
2018-03-17 12:00:00,51.0,11.5,-2.5126953,-6.13,-3.899994
2018-03-17 18:00:00,51.0,11.5,-4.50177,-5.67,-4.100006
2018-03-18 00:00:00,51.0,11.5,-5.359558,-5.49,-5.1612244
2018-03-18 06:00:00,51.0,11.5,-7.071472,-6.86,-7.196106
2018-03-18 12:00:00,51.0,11.5,1.4000854,-4.47,-1.9064941
2018-03-18 18:00:00,51.0,11.5,-4.200012,-3.92,-3.343933
2018-03-19 00:00:00,51.0,11.5,-6.3549194,-6.38,-5.7657166
2018-03-19 06:00:00,51.0,11.5,-7.2836914,-7.69,-7.279999
2018-03-19 12:00:00,51.0,11.5,4.347229,-3.09,-0.2999878
2018-03-19 18:00:00,51.0,11.5,-4.7869263,-2.35,-3.080658
2018-03-20 00:00:00,51.0,11.5,-6.79364,-6.09,-5.500763
2018-03-20 06:00:00,51.0,11.5,-6.647583,-8.65,-5.8845215
2018-03-20 12:00:00,51.0,11.5,1.7261353,-1.3,1.5
2018-03-20 18:00:00,51.0,11.5,-3.1904907,-0.54,-1.5682983
2018-03-21 00:00:00,51.0,11.5,-7.398773,-1.87,-5.749756
2018-03-21 06:00:00,51.0,11.5,-7.600006,-7.98,-6.59964
2018-03-21 12:00:00,51.0,11.5,4.44693,1.64,1.4489746
2018-03-21 18:00:00,51.0,11.5,-3.3587646,1.23,-1.3596497
2018-03-22 00:00:00,51.0,11.5,-3.2999878,-2.9,-2.2440186
2018-03-22 06:00:00,51.0,11.5,-0.56726074,-0.07,-0.071380615
2018-03-22 12:00:00,51.0,11.5,3.5646057,1.19,3.2000122
2018-03-22 18:00:00,51.0,11.5,1.6922302,1.26,2.6240845
2018-03-23 00:00:00,51.0,11.5,0.9189148,0.81,1.7332764
2018-03-23 06:00:00,51.0,11.5,0.8579712,1.45,1.1729126
2018-03-23 12:00:00,51.0,11.5,6.5,6.66,5.0961304
2018-03-23 18:00:00,51.0,11.5,1.3999939,5.89,3.1176147
2018-03-24 00:00:00,51.0,11.5,0.6000061,1.09,1.8707275
2018-03-24 06:00:00,51.0,11.5,-1.5208435,-0.06,-0.39035034
2018-03-24 12:00:00,51.0,11.5,11.111816,8.11,7.6994934
2018-03-24 18:00:00,51.0,11.5,1.4709473,6.99,3.4743042
2018-03-25 00:00:00,51.0,11.5,-1.9367371,-0.06,0.063079834
2018-03-25 06:00:00,51.0,11.5,-0.7401428,-1.92,0.032196045
2018-03-25 12:00:00,51.0,11.5,16.902588,9.97,9.819977
2018-03-25 18:00:00,51.0,11.5,1.8873901,7.82,4.8200073
2018-03-26 00:00:00,51.0,11.5,-0.37301636,4.43,2.231659
2018-03-26 06:00:00,51.0,11.5,3.7242737,3.74,4.052765
2018-03-26 12:00:00,51.0,11.5,7.92511,6.72,6.399994
2018-03-26 18:00:00,51.0,11.5,2.4973755,5.79,4.531555
2018-03-27 00:00:00,51.0,11.5,-0.053863525,2.72,1.4729614
2018-03-27 06:00:00,51.0,11.5,0.4595642,1.7,0.8864441
2018-03-27 12:00:00,51.0,11.5,11.700012,7.04,8.399994
2018-03-27 18:00:00,51.0,11.5,4.3190613,6.88,5.8121033
2018-03-28 00:00:00,51.0,11.5,3.328064,4.41,4.100006
2018-03-28 06:00:00,51.0,11.5,4.4265747,4.99,4.6105347
2018-03-28 12:00:00,51.0,11.5,10.04306,7.99,9.430237
2018-03-28 18:00:00,51.0,11.5,5.848175,6.95,6.700012
2018-03-29 00:00:00,51.0,11.5,5.225403,7.0,6.3062744
2018-03-29 06:00:00,51.0,11.5,3.740448,3.45,4.1815186
2018-03-29 12:00:00,51.0,11.5,10.9999695,7.44,8.124329
2018-03-29 18:00:00,51.0,11.5,3.0016174,3.7,4.5555115
2018-03-30 00:00:00,51.0,11.5,-0.02810669,0.48,1.5345154
2018-03-30 06:00:00,51.0,11.5,1.6549072,-1.79,2.2316895
2018-03-30 12:00:00,51.0,11.5,15.371887,11.23,12.497009
2018-03-30 18:00:00,51.0,11.5,6.545105,11.24,8.118195
2018-03-31 00:00:00,51.0,11.5,4.4317017,7.0,5.114319
2018-03-31 06:00:00,51.0,11.5,6.3450623,4.29,6.290985
2018-03-31 12:00:00,51.0,11.5,9.700012,5.87,8.562683
2018-03-31 18:00:00,51.0,11.5,4.700012,5.81,5.082428
2018-04-01 00:00:00,51.0,11.5,0.6999817,2.83,1.398468
2018-04-01 06:00:00,51.0,11.5,0.7000122,2.54,0.6996765
2018-04-01 12:00:00,51.0,11.5,7.6907654,5.33,6.4173584
2018-04-01 18:00:00,51.0,11.5,1.1487122,4.61,2.5448914
2018-04-02 00:00:00,51.0,11.5,-0.7831116,2.94,0.3331604
2018-04-02 06:00:00,51.0,11.5,1.357605,0.47,1.3126831
2018-04-02 12:00:00,51.0,11.5,13.5,9.4,10.299988
2018-04-02 18:00:00,51.0,11.5,5.200012,10.57,7.59433
2018-04-03 00:00:00,51.0,11.5,7.552185,9.19,8.849396
2018-04-03 06:00:00,51.0,11.5,8.7907715,10.38,9.794128
2018-04-03 12:00:00,51.0,11.5,18.86319,18.57,16.899994
2018-04-03 18:00:00,51.0,11.5,9.7890625,17.63,12.310394
2018-04-04 00:00:00,51.0,11.5,9.617432,11.11,10.594116
2018-04-04 06:00:00,51.0,11.5,9.78067,9.94,10.238129
2018-04-04 12:00:00,51.0,11.5,21.832733,19.01,19.637634
2018-04-04 18:00:00,51.0,11.5,10.532715,11.77,11.841492
2018-04-05 00:00:00,51.0,11.5,7.3538513,9.08,8.456512
2018-04-05 06:00:00,51.0,11.5,8.2005005,9.33,8.799988
2018-04-05 12:00:00,51.0,11.5,11.787659,11.23,10.9999695
2018-04-05 18:00:00,51.0,11.5,5.697052,6.61,6.299988
2018-04-06 00:00:00,51.0,11.5,0.7780762,2.41,1.7030029
2018-04-06 06:00:00,51.0,11.5,2.1712036,0.57,1.6487427
2018-04-06 12:00:00,51.0,11.5,14.654846,10.22,10.899994
2018-04-06 18:00:00,51.0,11.5,5.200012,10.53,6.9732056
2018-04-07 00:00:00,51.0,11.5,1.1829529,4.41,2.7000122
2018-04-07 06:00:00,51.0,11.5,3.132904,4.28,3.508484
2018-04-07 12:00:00,51.0,11.5,20.80487,19.89,18.795105
2018-04-07 18:00:00,51.0,11.5,10.100006,18.5,12.600006
2018-04-08 00:00:00,51.0,11.5,5.8353577,11.94,7.4957275
2018-04-08 06:00:00,51.0,11.5,7.836426,8.61,7.868988
2018-04-08 12:00:00,51.0,11.5,22.215393,19.03,18.0
2018-04-08 18:00:00,51.0,11.5,10.42157,15.94,12.5
2018-04-09 00:00:00,51.0,11.5,6.5462036,7.15,9.061066
2018-04-09 06:00:00,51.0,11.5,9.274536,6.12,9.720825
2018-04-09 12:00:00,51.0,11.5,22.299988,19.1,19.438904
2018-04-09 18:00:00,51.0,11.5,12.001129,17.48,13.718842
2018-04-10 00:00:00,51.0,11.5,8.454102,9.68,10.46991
2018-04-10 06:00:00,51.0,11.5,10.5503845,7.76,10.453125
2018-04-10 12:00:00,51.0,11.5,22.98935,21.03,20.07367
2018-04-10 18:00:00,51.0,11.5,12.701324,19.22,14.586365
2018-04-11 00:00:00,51.0,11.5,8.565277,13.65,9.669159
2018-04-11 06:00:00,51.0,11.5,10.002411,10.03,9.532715
2018-04-11 12:00:00,51.0,11.5,15.681549,13.56,14.427643
2018-04-11 18:00:00,51.0,11.5,11.611267,15.12,13.399994
2018-04-12 00:00:00,51.0,11.5,8.211121,11.68,9.211548
2018-04-12 06:00:00,51.0,11.5,9.804047,9.38,9.600006
2018-04-12 12:00:00,51.0,11.5,22.768494,19.96,20.619324
2018-04-12 18:00:00,51.0,11.5,15.399994,21.22,16.94043
2018-04-13 00:00:00,51.0,11.5,10.100494,12.52,11.660431
2018-04-13 06:00:00,51.0,11.5,11.946594,10.21,12.0
2018-04-13 12:00:00,51.0,11.5,20.29303,14.23,18.42038
2018-04-13 18:00:00,51.0,11.5,10.399994,11.69,10.799988
2018-04-14 00:00:00,51.0,11.5,9.741028,9.47,10.741028
2018-04-14 06:00:00,51.0,11.5,9.598541,9.92,9.816162
2018-04-14 12:00:00,51.0,11.5,20.799988,17.1,18.0
2018-04-14 18:00:00,51.0,11.5,11.130524,16.27,13.701263
2018-04-15 00:00:00,51.0,11.5,8.828125,9.51,10.639465
2018-04-15 06:00:00,51.0,11.5,11.301331,7.13,11.290924
2018-04-15 12:00:00,51.0,11.5,25.201263,19.52,20.413452
2018-04-15 18:00:00,51.0,11.5,13.623291,17.56,15.484711
2018-04-16 00:00:00,51.0,11.5,10.5121155,13.53,11.803619
2018-04-16 06:00:00,51.0,11.5,12.474457,11.84,12.29071
2018-04-16 12:00:00,51.0,11.5,22.564758,14.52,19.100006
2018-04-16 18:00:00,51.0,11.5,13.058289,13.98,14.544189
2018-04-17 00:00:00,51.0,11.5,8.623749,11.11,9.77597
2018-04-17 06:00:00,51.0,11.5,10.625183,9.04,9.932739
2018-04-17 12:00:00,51.0,11.5,23.60434,15.49,17.60492
2018-04-17 18:00:00,51.0,11.5,12.032745,16.91,14.100281
2018-04-18 00:00:00,51.0,11.5,8.647308,9.53,10.444489
2018-04-18 06:00:00,51.0,11.5,12.851013,7.96,12.714447
2018-04-18 12:00:00,51.0,11.5,27.548584,21.91,22.100006
2018-04-18 18:00:00,51.0,11.5,14.2560425,20.95,16.390015
2018-04-19 00:00:00,51.0,11.5,9.899994,10.56,11.930511
2018-04-19 06:00:00,51.0,11.5,13.508911,10.03,13.314789
2018-04-19 12:00:00,51.0,11.5,24.609467,23.68,22.4281
2018-04-19 18:00:00,51.0,11.5,15.506439,21.43,17.14215
2018-04-20 00:00:00,51.0,11.5,10.496185,12.4,12.530518
2018-04-20 06:00:00,51.0,11.5,14.20282,10.67,14.100006
2018-04-20 12:00:00,51.0,11.5,29.906464,26.05,25.299988
2018-04-20 18:00:00,51.0,11.5,16.915222,23.85,19.621948
2018-04-21 00:00:00,51.0,11.5,12.274078,14.93,14.942413
2018-04-21 06:00:00,51.0,11.5,15.5,13.19,15.0
2018-04-21 12:00:00,51.0,11.5,24.799988,21.57,21.600006
2018-04-21 18:00:00,51.0,11.5,14.911865,19.6,16.258331
2018-04-22 00:00:00,51.0,11.5,9.438629,12.42,11.378235
2018-04-22 06:00:00,51.0,11.5,14.288391,9.11,13.634277
2018-04-22 12:00:00,51.0,11.5,28.567078,25.05,24.03891
2018-04-22 18:00:00,51.0,11.5,17.066742,22.8,19.299988
2018-04-23 00:00:00,51.0,11.5,14.260895,16.0,15.529846
2018-04-23 06:00:00,51.0,11.5,16.197205,13.72,16.455109
2018-04-23 12:00:00,51.0,11.5,19.245087,20.6,18.700012
2018-04-23 18:00:00,51.0,11.5,13.312439,16.55,14.799988
2018-04-24 00:00:00,51.0,11.5,8.444092,10.39,9.651062
